brand,condition,description,expiration_date,id,image_link,isbn,link,price,product_type,title,upc,color,c:department,material,size,c:style,payment_accepted,payment_notes,pickup,price_type,pattern,age group,gender,item group id,availability,mpn,Google product category,c:keywords1,c:keywords2,c:keywords3,c:keywords4,c:keywords5,c:features1,c:features2,c:features3,c:features4,c:features5,c:material,c:length,c:width,c:height,c:depth,c:weight,adwords_grouping,adwords_labels,adwords_redirect,c:size,manufacturer,shipping,c:color_and_finish,additional_image_link,c:bullett_point1,c:bullett_point2,c:bullett_point3,c:bullett_point4,c:bullett_point5,c:product_ads_category,c:product_ads_exclude,custom_label_0,custom_label_1,custom_label_2,c:product_ads_sku_bid,custom_label_3,c:full_price,c:swatch_tag,c:sale_flag,c:availability_flag,c:web_category,c:compositions,c:color_family,c:room,c:sli_color,c:tag_image,c:models.part_num
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c64,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-cream-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Cream Lush Adjustable Height Swivel Armless Bar Stool,7.4136E+11,Cream,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.4136E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-cream-2.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-cream-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-cream-6.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Cream,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c65,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-white-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,White Lush Adjustable Height Swivel Armless Bar Stool,7.4136E+11,White,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.4136E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-white-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-white-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,White,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c653,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-yellow-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Yellow Lush Adjustable Height Swivel Armless Bar Stool,7.27909E+11,Yellow,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.27909E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-yellow-2.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-yellow-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-yellow-6.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Yellow,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c654,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-magenta-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Magenta Lush Adjustable Height Swivel Armless Bar Stool,7.27909E+11,Magenta,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.27909E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-magenta-2.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-magenta-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-magenta-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Pink,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c655,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-teal-light-blue-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Teal Lush Adjustable Height Swivel Armless Bar Stool,7.27909E+11,Teal,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.27909E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-teal-light-blue-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-teal-light-blue-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Blue,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c862,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-taupe-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Taupe Lush Adjustable Height Swivel Armless Bar Stool,7.27909E+11,Taupe,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.27909E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-taupe-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-taupe-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Taupe,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c863,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-orange-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Orange Lush Adjustable Height Swivel Armless Bar Stool,7.27909E+11,Orange,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.27909E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-orange-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-orange-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Orange,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c1042,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-darkblue-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Dark Blue Lush Adjustable Height Swivel Armless Bar Stool,7.27909E+11,Dark Blue,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.27909E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-darkblue-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-darkblue-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Blue,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c4573,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-slate-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Slate Lush Adjustable Height Swivel Armless Bar Stool,7.58577E+11,Slate,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.58577E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-slate-2.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-slate-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-slate-5.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Grey,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"The name says it all. From the sumptuously padded faux leather seat to the sleek brushed stainless steel frame and footrest, Lush combines structure with style. A sturdy circular base with plastic floor guard in addition to a gas lift mechanism to enable height adjustment. Weight capacity of 275 lbs.",,23c8774,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-purple-1.jpg,,http://www.zurifurniture.com/bar/lush-bar-stool,191,Furniture > Chairs > Bar Stools,Purple Lush Adjustable Height Swivel Armless Bar Stool,7.00118E+11,Purple,FurnitureAndDecor,Leather,,Contemporary,,,,,,,,23,in stock,7.00118E+11,Furniture > Chairs > Bar Stools,ergonomic padded comfortable seat leather set,modern contemporary mid-century unique funky,air gas lift table counter height deco retro,barstools zuo coaster cushion casual 24 29 30 Inch,high quality stainless steel plastic vinyl metal,,,,,,,17,20,44,17,,,Lush Bar Stool,,,Zuri Furniture,US:::0.00 USD,"Stainless Steel, Leatherette","http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-purple-2.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-purple-3.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-purple-4.jpg,http://www.zurifurniture.com/common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,",Overall: 16 inch(W) x 18 inch(D) x 44 inch(H),Seat: 16 inch(W) x 15 inch(D) x 14 inch(H),"Swivel seat height adjusts from 22.5""-33""",Bar stool features a brushed metal finish and an adjustable seat height to fit any bar.,Additional color swatches available. Please contact showroom for more information.,3733851,,Bar Stools,Stocked,in stock,6.75,Furniture > Chairs > Bar Stools,225,http://www.zurifurniture.com/common/images/products/swatch/lush_new_swatch_bar_2.jpg,,,137|70|2334|2336|2341|2343,"Stainless Steel, Leatherette","Black,Green,Red,White,Brown,Orange,Grey,Cream,Blue,Yellow,Pink,Taupe",Bar,Purple,common/images/products/large/lush_barstool-roundbase-dimension_new.jpg,SY-113
Zuri Furniture,New,"As stunning as it is efficient for every day use, the Etta TV Stand features a solid design to include tempered glass shelving and dark oak wood grain veneer with an ebony finish. This ultra modern piece is a sophisticated marriage of simplicity and functionality.",,32,http://www.zurifurniture.com/common/images/products/large/etta_tv_stand_new.jpg,,http://www.zurifurniture.com/living/etta-tv-stand,779,Furniture > Entertainment Centers & TV Stands,Glass and Black Wood Etta 71 Inch TV Stand with Storage,7.27909E+11,,FurnitureAndDecor,Wood,,Contemporary,,,,,,,,,in stock,7.27909E+11,Furniture > Entertainment Centers & TV Stands,dark oak entertainment shelves credenza cabinets,modern contemporary mid-century unique funky,large size flat screen wall plasma led lcd panel,42 32 47 65 55 46 50 60 Inch,high quality warranty designer doors shelf,,,,,,,71,17.75,15,17.75,,,Etta TV Stand,,,Zuri Furniture,US:::0.00 USD,"Wood, Glass","http://www.zurifurniture.com/common/images/products/large/etta_tv_stand_new_1.jpg,http://www.zurifurniture.com/common/images/products/large/etta_tv_stand_new_2.jpg,http://www.zurifurniture.com/common/images/products/large/etta_tv_stand_new_3.jpg,http://www.zurifurniture.com/common/images/products/large/etta_tv_stand_new_4.jpg,http://www.zurifurniture.com/common/images/products/large/etta_tv_stand_new_5.jpg,http://www.zurifurniture.com/common/images/products/large/etta_tv_stand_dimension.jpg,",71 inch(L) x 17.5 inch(W) x 15 inch(H),Espresso Oak Wood Grain Veneer,Storage and Shelving with Clear Glass,Some assembly required,,14109851,,Living Case Goods,Stocked,in stock,5,Furniture > Entertainment Centers & TV Stands,865,,,,2294|134|1976|2288|54|2289|2292,"Wood, Glass",Espresso,Living,Black,common/images/products/large/etta_tv_stand_dimension.jpg,LE613F
Zuri Furniture,New,"Exquisitely contemporary, the McIntosh TV Stand is a treasury of geometric styling and smart hidden storage. A high-shine lacquer finish of glossy white accented with dark walnut contrast, drawing the discerning eye to its sleek modern lines.",,33,http://www.zurifurniture.com/common/images/products/large/mcintosh_tvstand_2.jpg,,http://www.zurifurniture.com/living/mcintosh-tv-stand,761,Furniture > Entertainment Centers & TV Stands,Dark Wood and White High Gloss Lacquer McIntosh 71 Inch TV Stand,7.27909E+11,,FurnitureAndDecor,Wood,,Contemporary,,,,,,,,,in stock,7.27909E+11,Furniture > Entertainment Centers & TV Stands,white entertainment shelves credenza cabinets,modern contemporary mid-century unique funky,large size flat screen wall plasma led lcd panel,42 32 47 65 55 46 50 60 Inch,high quality warranty designer doors shelf,,,,,,,71,18,17.5,18,,,Mcintosh TV Stand,,,Zuri Furniture,US:::0.00 USD,Wood,"http://www.zurifurniture.com/common/images/products/large/mcintosh_tvstand_4.jpg,http://www.zurifurniture.com/common/images/products/large/mcintosh_tvstand_5.jpg,http://www.zurifurniture.com/common/images/products/large/dark-wood-and-white-high-gloss-lacquer-mcintosh-71-inch-tv-stand-zuri.jpg,http://www.zurifurniture.com/common/images/products/large/dark-wood-and-white-high-gloss-lacquer-mcintosh-71-inch-tv-stand-zuri-001.jpg,http://www.zurifurniture.com/common/images/products/large/mcintosh_tvstand_dimension.jpg",71 inch(W) x 18 inch(D) x 17.5 inch(H),Storage and Shelving with a designer touch,High gloss lacquer finish,Ebony,Geometric design,14109851,,Living Case Goods,Stocked,in stock,5.5,Furniture > Entertainment Centers & TV Stands,845,,,,2294|134|1976|2288|54|2289|2292,Wood,White,Living,White,common/images/products/large/mcintosh_tvstand_dimension.jpg,LE630F
